,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
KRT10,736.0263742284524,-0.7208852052552455,0.23288928917405086,-3.095398709884372,0.001965484917254516,0.0126861695241794,True
ICMT,1553.249754773599,-0.38727741655398634,0.12512067082100523,-3.095231299614886,0.001966594704882885,0.0126861695241794,True
C1orf74,241.05207727039166,0.318528937553672,0.10289341955089848,3.095717286333406,0.00196337461434036,0.0126861695241794,True
PEX12,96.95340975798827,0.3907490527237895,0.12624010470068003,3.0952846058728327,0.001966241267348178,0.0126861695241794,True
TTC33,163.28027468038798,0.4464648644304732,0.14425067773257216,3.0950625081857783,0.0019677142307744965,0.012687694182812573,True
SPSB2,308.4986174379057,-0.6132900883425926,0.19817694256410007,-3.0946591485748893,0.0019703919233135096,0.012699259923877021,True
ATP6V0E2,512.2256167464258,-0.660088419799843,0.2133136146908106,-3.094450491388533,0.0019717784010721594,0.012702497089597599,True
ZNF267,227.9613048799449,0.5579714100147903,0.1803849507178903,3.0932259470326846,0.001979933275346671,0.012749314851470316,True
ELMO3,260.43341585722226,-0.7918748421436672,0.2560621182874766,-3.0925107057602435,0.0019847107472566817,0.012774352417154789,True
NUDT22,361.142866439926,-0.7877056535830401,0.25473939901243065,-3.0922018998113523,0.0019867766928007347,0.012781922959594875,True
UQCRC1,2095.657161537291,-0.4912072163611232,0.1588777969112984,-3.091729781697341,0.001989939030532084,0.012796537203502201,True
ABCA10,11.223708971172575,1.1561074630784625,0.37395697142076706,3.091552107415158,0.0019911303229606914,0.01279846900208201,True
ZC3H3,377.5369487323834,-0.6538207044005063,0.21165026253466887,-3.089156122796724,0.002007259275537961,0.012896371535052928,True
MLST8,615.0836228107233,-0.6600546896107387,0.21368867595623794,-3.0888613383795476,0.0020092519257337437,0.012903403292396495,True
PRKAB2,457.26533693690214,0.5517409318437453,0.17868797988542784,3.08773389344663,0.0020168898604956296,0.012945867154893664,True
RUFY1,555.9241399317874,-0.3622859607667857,0.11733504195125019,-3.0876194761775135,0.0020176664736048246,0.012945867154893664,True
MAPK6,1318.185012168649,0.5836419910746982,0.18905711307821935,3.0871199796287256,0.0020210600471401645,0.012961852070185537,True
RPL13AP20,22.039786724078844,0.8036369821920613,0.2603450347441963,3.0868150912948273,0.002023134028223899,0.012967265989918668,True
TMEM167B,260.6538361094766,0.5789367941998202,0.18755663485798443,3.0867305474860114,0.0020237094771959944,0.012967265989918668,True
CHCHD2,4369.162763950118,-0.5664296423829637,0.1835230152171379,-3.086422930185537,0.0020258045476409373,0.012974903313156356,True
ZNF621,287.3738666673796,0.534770980602833,0.17329209744030571,3.085951341705277,0.002029020231193839,0.012978140980111618,True
SDAD1,414.33547992158253,0.2630983757908762,0.08525668361473654,3.085956017006037,0.0020289883281199555,0.012978140980111618,True
ACOT7,1057.3946845750663,-0.68561670969034,0.22216863429521883,-3.08601937382074,0.0020285560425666533,0.012978140980111618,True
PPHLN1,716.2025248460146,-0.18296830020651203,0.059311298962052034,-3.0848810160704287,0.002036335990046522,0.01301913788740914,True
ZNF44,34.36134565290204,0.5409757401263837,0.1753748683568501,3.0846822306695314,0.002037697365681493,0.013022046421432532,True
REEP1,34.959923588275245,-0.8274788379800203,0.26832332880641613,-3.083887046500571,0.002043151515495139,0.013047661716001177,True
B3GAT3,522.4816016226604,-0.7766919778139963,0.2518592792101454,-3.0838330842912605,0.002043522125922501,0.013047661716001177,True
PLIN2,448.3491470088237,0.713054794343633,0.23133816563532783,3.082305041994946,0.002054042299436952,0.013109005630258219,True
ZCCHC8,404.42126212769745,0.387057425592462,0.12558222048602954,3.0821036934565145,0.00205543223057915,0.013112051254218502,True
REL,69.4865190805949,0.6430115133727485,0.20872715978948314,3.0806317396417096,0.0020656195304615812,0.01317118960257926,True
POLD2,1992.5386321186782,-0.7033113233106492,0.22834509899978178,-3.0800368669674025,0.002069749733023926,0.013191670215005198,True
CTSS,591.3316740338663,0.6550399403068137,0.2127096066170456,3.079503322509185,0.002073460576601456,0.013209461039226838,True
N4BP2,133.63863384685726,0.673378783791421,0.21870480466065034,3.0789391428151656,0.002077391128574499,0.013218335632107052,True
MALL,288.20215776104646,-1.0313361239606762,0.3349503091839333,-3.0790720166027143,0.0020764648028153603,0.013218335632107052,True
UBE2Z,2523.495024759084,0.30238886425283945,0.09821304948224366,3.078907190510458,0.002077613939669896,0.013218335632107052,True
NDUFA3,595.2443806296069,-0.556650453403052,0.18083336736133546,-3.0782507759796944,0.0020821961295221926,0.013241624434137149,True
PSMD9,781.5386536971364,-0.43043625129977564,0.13983833511451943,-3.078099084541256,0.002083256349753731,0.01324250474361155,True
ZNF518B,187.37756221764616,0.5703296754636858,0.1853672467475341,3.0767553894807627,0.0020926695095718883,0.013296457396952564,True
BCAR1,1105.2227566151353,-0.5141924867362058,0.1671393753116113,-3.076429391802833,0.0020949591357750643,0.013305120665139069,True
RPP25L,326.5661122877006,-0.6613377661763743,0.2149964593712758,-3.0760402664785986,0.0020976951434385632,0.013316455642463296,True
HCAR3,94.70616410784207,1.222862969773555,0.39758431549804774,3.075732422295616,0.0020998619707614896,0.013316455642463296,True
STC1,366.46981734201836,1.0255879744037726,0.3334271645909074,3.075898077057098,0.0020986957192088086,0.013316455642463296,True
PTDSS2,615.0021183570672,-0.7314820998588152,0.23783018553487253,-3.0756486953652886,0.00210045165570248,0.013316455642463296,True
ARNT,542.4424190208921,0.3635903925489795,0.11823319996011676,3.0751970907632407,0.002103634905921909,0.013330753885520135,True
KIF1A,1086.894434416181,0.947171553244487,0.3080988025871835,3.074246135625482,0.0021103524280409558,0.013349767935374887,True
POLE2,132.1040827488795,-0.541947115080173,0.17627317896454947,-3.074472919043258,0.0021087486520083823,0.013349767935374887,True
HACE1,89.1316784901579,0.4289425802446836,0.13952213998504776,3.0743692742288236,0.0021094814728092764,0.013349767935374887,True
RAET1E,125.14773141770324,0.7298815832147991,0.2374063278450969,3.074398184074659,0.0021092770422216525,0.013349767935374887,True
VKORC1,960.6685518981728,-0.6670377189030947,0.217035969727665,-3.073397095145511,0.002116366644667362,0.013381920430145829,True
ZNF845,125.20335747291512,0.482956214558343,0.1571699571146294,3.0728278064369934,0.002120408025385743,0.013396783008076124,True
ANKH,355.2939460288209,-0.23012872688167585,0.0748921116582509,-3.07280328710457,0.002120582246997432,0.013396783008076124,True
CAB39,1413.7283490801801,0.41715014315841026,0.13578698142217868,3.0720923227642745,0.002125639701744526,0.013405153623907753,True
HAS2,70.31729843220948,1.0212231923425803,0.33240699384154826,3.0722072978686388,0.0021248210757457433,0.013405153623907753,True
STX7,496.9766844725813,0.3262194295596417,0.1061794365643733,3.0723409363908707,0.0021238699289910508,0.013405153623907753,True
KCNQ3,89.71120965444572,1.0506387854045744,0.34199334827359656,3.0721029830207622,0.002125563788253865,0.013405153623907753,True
MRPL28,1405.151948740255,-0.7839376800501526,0.25519662345162125,-3.0718967572812232,0.002127032797884414,0.013408053169990122,True
COA4,783.017775567652,-0.5567214304910959,0.18126650451518517,-3.071286843535166,0.002131382851764219,0.013422212473309382,True
KIAA1107,65.70112999017861,0.6121972682741723,0.19932240268897158,3.0713921767713317,0.002130631007099786,0.013422212473309382,True
MRPS15,1166.0766653354146,-0.6275076359788463,0.20432945592770263,-3.071058125857663,0.0021330162241796824,0.013422212473309382,True
HERPUD2,453.8056843369159,0.3988568708946248,0.1298753223642628,3.0710751175342335,0.00213289483977117,0.013422212473309382,True
ZNF7,353.23686849763084,0.27399061895323856,0.0892758415225771,3.069034290580713,0.0021475194031845162,0.013502654089381087,True
AKT1,2049.876661110977,-0.31987947274628786,0.10422881095504921,-3.069012011316548,0.002147679562455505,0.013502654089381087,True
PLK1,1118.8939724737465,-0.6181642287501395,0.20143068583207502,-3.068868212390833,0.0021487135553705824,0.013503245379026155,True
F3,6090.656102668162,0.742646013961572,0.242024582939972,3.0684734787695773,0.002151554252481327,0.013515185129491363,True
LAMTOR5,809.0989430703286,-0.4646791115554995,0.15145618669416158,-3.0680761327619788,0.0021544172266901363,0.013521344638982307,True
RNF128,197.0443973873144,-0.7291828046802193,0.2376622284454957,-3.0681476372988175,0.0021539017616114438,0.013521344638982307,True
WDR43,1155.288696587145,0.28307901901596577,0.09229710870451366,3.0670410264121544,0.00216189182707089,0.01356233099899581,True
TPD52L1,678.8676443887114,-0.49837875776414525,0.16252459852709014,-3.066482011220436,0.0021659384079595334,0.013575860021268175,True
MRPS28,343.38353326665623,-0.4971503782323907,0.16211845298953656,-3.0665872333760658,0.0021651761991714107,0.013575860021268175,True
ZGPAT,377.58599915012223,-0.591382650366615,0.1929004864481841,-3.0657395492129518,0.0021713236533726257,0.01360367885056744,True
EIF1B,431.5399928007175,0.4182109508995433,0.1364738752552482,3.0644029864130404,0.002181048993433797,0.0136372504606263,True
ABHD8,148.77870402280348,-0.7113574515382741,0.23213398689308878,-3.0644261146727114,0.0021808803644583455,0.0136372504606263,True
WIPI1,358.43662986995423,0.43453400272412757,0.14179843059346978,3.064448604300273,0.002180716403233327,0.0136372504606263,True
FBXW5,1174.9987858409906,-0.7580936180873463,0.2473613883623331,-3.0647209053374835,0.002178732081772643,0.0136372504606263,True
DBNL,1293.006035311321,-0.5343964653785601,0.17439140462799513,-3.0643509438926393,0.0021814284810329414,0.0136372504606263,True
GAMT,267.91940336455957,-0.9027385389641454,0.294650014659223,-3.0637654642855052,0.0021857018982009992,0.013646151008064126,True
HIP1R,832.5532248542859,-0.37584192754683493,0.12267260204503115,-3.0637805123663178,0.0021855919662082703,0.013646151008064126,True
LOC100129534,23.62174764342746,-0.6604625905415246,0.21556752695224307,-3.063831551436983,0.0021852191439981276,0.013646151008064126,True
MB,77.288872430662,0.70897428008935,0.23142536843029207,3.0635115108519364,0.002187557889964229,0.013646736793455391,True
ZNHIT6,498.9993671390598,0.40280526444095216,0.13148562991623436,3.063492677470288,0.002187695589261295,0.013646736793455391,True
COL4A2,2548.471933551586,0.6844101624659726,0.2234657445927402,3.0627072785284835,0.0021934450721594234,0.013676663153924599,True
AP2A1,1519.0242528992203,-0.264069206432886,0.08623062080893316,-3.062360028904366,0.00219599151239687,0.01368660046294726,True
NDUFA4,1967.3664099117439,-0.5799499459962623,0.18939151739640153,-3.062174874402698,0.0021973503889673803,0.013689130827365734,True
MARVELD1,878.5564664481946,-0.3567169233277165,0.1164966117677266,-3.0620368945918033,0.0021983635445572756,0.013689506146991689,True
PPP6R1,1826.6046109091415,-0.44250607176476486,0.1445358168154344,-3.061566894037239,0.0022018178699370725,0.01370507604831715,True
UNC93B1,970.456429873133,-0.7313026659236745,0.23888630077778972,-3.0613001396171597,0.002203780625810159,0.013711352304196078,True
MOCOS,239.800774686509,0.3720113077281345,0.12156011126416587,3.0603073973805905,0.0022110992341048854,0.01374498121901808,True
MAD1L1,416.6768390424906,-0.672326538707479,0.2196883593768372,-3.060364876020671,0.002210674888302447,0.01374498121901808,True
PRODH2,32.1869596292255,-2.811911868273462,0.9189454618209357,-3.059933353064849,0.0022138625037217154,0.013756206197433462,True
GCNT1,104.59695700804367,0.32627183546352967,0.10664756584267646,3.0593462952997625,0.0022182058021364493,0.013765332420515001,True
RPS9,9059.484766673295,-0.8548199469317121,0.2794058779415117,-3.059420056691336,0.0022176596559586883,0.013765332420515001,True
GRK6,487.58770616259153,-0.4368207471697873,0.14277152617095298,-3.0595788872267367,0.0022164840567700044,0.013765332420515001,True
CLPTM1L,1713.3388633101606,-0.4279022206231534,0.1398738427157794,-3.0592011509445793,0.002219280843994317,0.013766057255968203,True
CYP2C18,27.242933960855055,-1.0833202323530864,0.3542336359794944,-3.0582082623452416,0.002226647694102702,0.013805792306206049,True
MBLAC1,21.97271318847177,-0.9280360182813855,0.3034868255078897,-3.057912041909244,0.0022288498715601025,0.013807527923601738,True
CEP85L,67.62702468829914,0.5411234760995857,0.17695277085214423,3.058010753342372,0.002228115804232097,0.013807527923601738,True
MSL2,288.2156800698776,0.4612821260286286,0.15088013770205402,3.0572753515080398,0.0022335899452991794,0.013828639644007136,True
SMARCB1,715.4951312275622,-0.4815765398527672,0.1575223093688214,-3.0571957825047376,0.0022341829746443382,0.013828639644007136,True
R3HDM2,612.435631550788,0.5171487479988985,0.16917003771270228,3.0569760165045348,0.0022358216446006127,0.013832822457507494,True
DGKQ,221.7108807215135,-0.6390925547584733,0.20911482519183786,-3.056180039708721,0.002241766012983457,0.013857663744630095,True
LAMTOR1,1242.513973254497,-0.5283282447185158,0.17286605106870456,-3.0562868848582356,0.002240967250984479,0.013857663744630095,True
EZH1,425.10726537309245,0.3583357448600673,0.1172806188117871,3.0553705163777103,0.0022478263971644832,0.013889150116845146,True
RHOD,839.0163824446672,-0.8187277446955441,0.2680224992684094,-3.0546978217512795,0.0022528738483207434,0.013914353269551075,True
ATXN2L,1820.7501083357645,0.3405449984582615,0.11149928455090882,3.0542348305631863,0.0022563538559101553,0.013924141659665431,True
SCRN1,2281.5096378627554,0.4806341558520733,0.15737197585570814,3.0541279871376785,0.002257157628468056,0.013924141659665431,True
S100A16,6645.0222344734875,-0.7739808770876411,0.25342353440946047,-3.054100239313638,0.0022573664155200327,0.013924141659665431,True
ETFB,1415.688594373548,-0.39595934511853226,0.12965703228454498,-3.0538979501671837,0.0022588890644241596,0.013927553776616943,True
ARHGEF2,752.7438627091173,0.3992866580611063,0.13078619716046208,3.0529724598630237,0.0022658673224869906,0.013964585995215833,True
STX11,15.90203980933666,0.9637965741335229,0.3157172186439682,3.052720970598657,0.002267766977767021,0.013967719661723622,True
TRIP6,829.0412521073595,-0.5890145928169964,0.19295494115873768,-3.0526017591455896,0.002268667965875841,0.013967719661723622,True
BNC1,758.9520851965652,1.07349195518873,0.3516741115376316,3.0525191362397424,0.00226929261384261,0.013967719661723622,True
SERPINA6,85.28482312179699,-1.5687007317852366,0.5139853601084832,-3.0520338778796,0.002272964458773086,0.01398432865727373,True
BMS1P4,42.49287818628467,0.4531500821222902,0.14851460398657862,3.051215637778233,0.002279168233067102,0.014015963765313014,True
TRAM2,685.7214556722627,0.5094790570395935,0.1669821725847118,3.0510985044294445,0.0022800575887189554,0.014015963765313014,True
ZNF280C,118.13108614600254,0.563805627227493,0.18482300479290203,3.0505165082628576,0.0022844812133190257,0.014037150175595006,True
DMXL1,393.7786026013992,0.5156801507202508,0.16906943349425296,3.0501087042311514,0.002287585524818681,0.014050215326868393,True
ZNF699,27.711022935928195,0.6542178885231882,0.21451624541465708,3.0497358708595406,0.0022904270112607266,0.014061655745201539,True
CSNK2A1,1692.9161466419778,0.31648312521181216,0.10380095933149176,3.048942199090019,0.0022964866160236626,0.014081573778065634,True
ZNF417,88.62904185397574,0.5507942120163477,0.18064350300226117,3.0490673778035253,0.002295529914690615,0.014081573778065634,True
SLC25A42,57.73710958811089,-0.4954159728577069,0.1624886943568115,-3.0489258026150114,0.0022966119561469984,0.014081573778065634,True
GBA,836.8790501271391,-0.3372748597414649,0.11065512292526755,-3.0479823330841005,0.0023038347145025355,0.01411609228531129,True
