Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Chemical carcinogenesis,0.3339556632675512,1.3089641522894204,0.02821869488536155,0.15001977970547378,1.0,26/165,9.57%,NFKB1;ADRB2;CREB5;VEGFA;MYC;STAT5A;VDR;JAG1;CYP1A1;PIK3CD;CYP1B1;PAQR5;AKT3;HSD11B1;RPS6KA2;KPNA7;FGF2;CREB1;EGFR;JAK2;ARNT;JUN;ATF4;SOS2;CHRNB4;NOTCH2
prerank,Phenylalanine metabolism,-0.5144105700921293,-1.3073985521740434,0.13692946058091288,0.15498261707454397,1.0,7/14,27.50%,DDC;ALDH3B2;ALDH3A1;MAOB;HPD;GOT2;ALDH3B1
prerank,Thiamine metabolism,-0.5338373518634536,-1.2847557674397192,0.16342412451361868,0.17761813254797248,1.0,5/12,19.22%,AK1;ACP1;NTPCR;THTPA;NFS1
prerank,Lysosome,-0.32621166172964744,-1.275135149256145,0.059548254620123205,0.1866815199357662,1.0,35/119,17.20%,ATP6AP1;NAGPA;MCOLN1;ATP6V0D1;ATP6V0C;TCIRG1;HYAL2;ATP6V0B;CLTB;AP1M1;LAPTM4B;CTSD;CLN3;IDUA;GBA;NAGLU;ABCB9;SMPD1;HYAL3;GLA;PPT2;GNPTG;PLA2G15;AP1M2;AP4M1;AP1B1;CLTA;NAGA;SGSH;HYAL1;ARSA;SLC11A1;NEU1;ACP5;LAMP1
prerank,Glycosaminoglycan degradation,-0.4967699641954533,-1.2739466853479873,0.15187376725838264,0.1850590536423796,1.0,7/16,20.76%,HYAL2;IDUA;NAGLU;HYAL3;SGSH;HYAL1;GUSB
prerank,Proximal tubule bicarbonate reclamation,-0.4718554852312268,-1.273345114946642,0.16024340770791076,0.18270704135626353,1.0,5/17,7.16%,SLC25A10;AQP1;ATP1A3;MDH1;FXYD2
prerank,PPAR signaling pathway,0.3883895781170891,1.2682092044067164,0.12373225152129817,0.19306168937213683,1.0,7/54,7.38%,GK;OLR1;PCK2;ANGPTL4;MMP1;ACSL4;PLIN2
prerank,Pathways of neurodegeneration,-0.28279005879175884,-1.2580620408372543,0.012919896640826873,0.1987149624911595,1.0,125/392,20.65%,PSMB3;NDUFA2;NDUFB11;COX8A;UQCR11;NDUFS7;NDUFC1;PSMD3;MAP2K6;FRAT1;NDUFS3;NDUFAB1;NDUFS6;NDUFB7;DCTN3;COX5B;GPX1;TOMM40;BAD;COX5A;UQCRQ;FZD2;PLCB3;WIPI2;CYC1;HSD17B10;TUBB4A;VDAC3;NDUFB2;NDUFA11;FZD1;NDUFB10;TUBB4B;BAX;SIGMAR1;DVL2;COX6A1;NDUFS8;PSMC4;FRAT2;NDUFB1;NDUFB6;UQCRC1;NDUFA3;PSMD9;NDUFA4;PARK7;NDUFC2;UBE2J2;ADRM1;FZD9;PSMA1;CDK5;NDUFB8;GRIN2C;PSMA7;NDUFA7;NDUFA8;NDUFV3;VCP;UBB;NOX1;NDUFA10;HRAS;PSMB4;MAP2K7;FZD8;TUBA1C;DKK1;PSMD6;ACTR1B;NDUFA9;PSMC3;ATG2A;PPIF;PSMB5;UBA52;SLC25A4;NDUFS5;SLC25A5;NDUFA6;COX7C;CAPN1;LRP5;PSMB1;CALM1;APC2;GPX3;CCS;TUBB;COX7B;PSMD13;NDUFB4;SNCA;TNFRSF1A;COX4I1;NDUFV1;DVL1;TUBA1B;TUBA4A;GPX2;NDUFA13;UQCR10;COX6B1;PSEN2;SOD1;COX6C;TUBB3;CACNA1D;ACTR1A;PSMC5;SDHA;TUBB6;MAPK12;CAT;PSMA3;PSMB6;PSMB2;BID;UQCRFS1;KLC2;TRAP1;SPTBN2;FUS;FZD3
prerank,Glioma,0.35994008751445,1.257647993710689,0.13398058252427184,0.20438045845240072,1.0,16/69,14.89%,PDGFB;TGFA;GADD45A;PIK3CD;AKT3;EGFR;PLCG2;BRAF;CDKN1A;SOS2;CDK6;POLK;KRAS;SOS1;CAMK1D;IGF1R
prerank,Endometrial cancer,0.36766834584683117,1.254925768154357,0.11937377690802348,0.20592041609919332,1.0,14/56,13.89%,MYC;GADD45A;PIK3CD;AKT3;FOXO3;EGFR;BRAF;CDKN1A;SOS2;TCF7L2;POLK;GSK3B;KRAS;SOS1
prerank,Apelin signaling pathway,0.335206086055949,1.25425050165526,0.08178438661710037,0.20492117399072454,1.0,31/111,21.93%,PLAT;SERPINE1;PRKCE;JAG1;SMAD3;AKT3;MRAS;PRKAG2;ITPR3;PRKAB2;RRAS2;MEF2A;ITPR2;ITPR1;GABARAPL1;SLC8A1;KRAS;PLCB1;SMAD2;NOS1;GNA13;SMAD4;GNB4;MEF2D;PLCB4;PIK3C3;SLC9A1;GNB1;TGFBR1;RPS6KB1;ADCY4
prerank,Progesterone-mediated oocyte maturation,-0.3420490696962029,-1.2538464920871855,0.08971553610503283,0.2008293331940005,1.0,26/81,22.15%,PIK3R2;CCNB1;ADCY5;KIF22;ANAPC2;ANAPC5;ANAPC11;PKMYT1;FZR1;AKT1;PLK1;MAD1L1;CCNB2;CDC25C;AURKA;MAD2L2;GNAI2;CDC25A;ADCY1;ANAPC7;MAPK12;CDC25B;AKT2;CCNA2;HSP90AB1;RPS6KA1
prerank,Cysteine and methionine metabolism,-0.39599627482580896,-1.251537694249613,0.1413934426229508,0.20051914728312353,1.0,9/36,12.03%,ADI1;SRM;MRI1;TST;GSS;MPST;MDH1;LDHB;BCAT2
prerank,Arachidonic acid metabolism,-0.3959811635696739,-1.24330519194303,0.1437125748502994,0.20834619919339578,1.0,15/36,25.10%,CBR1;TBXAS1;GPX1;CYP4F3;PTGES2;PLA2G4F;CYP2C9;PLA2G12A;PLA2G10;GPX3;GPX2;CBR3;GGT1;EPHX2;GPX7
prerank,alpha-Linolenic acid metabolism,-0.507041528457975,-1.2396465052272794,0.2060491493383743,0.21013685525956277,1.0,5/12,15.96%,ACAA1;PLA2G4F;PLA2G12A;PLA2G10;FADS2
prerank,Primary immunodeficiency,0.4602436867915913,1.2371157129425272,0.17564870259481039,0.22635924125555867,1.0,5/20,10.79%,TAP1;IL7R;TAP2;RAG1;CD8A
prerank,Fanconi anemia pathway,-0.37311538311435877,-1.2332042122519138,0.15447154471544716,0.21543728563295386,1.0,24/46,33.50%,TELO2;FANCG;UBE2T;EME2;RMI2;FANCA;HES1;RPA3;RPA2;FANCD2;ERCC1;BLM;RAD51;MUS81;FANCC;POLN;TOP3B;MLH1;FANCI;SLX4;TOP3A;FANCB;RPA1;FANCL
prerank,Fat digestion and absorption,-0.4776589234459212,-1.2316579085941566,0.18379446640316205,0.21439823654891482,1.0,10/16,23.94%,DGAT1;AGPAT2;ACAT2;PLA2G12A;PLA2G10;SLC27A4;NPC1L1;DGAT2;SCARB1;ACAT1
prerank,Other glycan degradation,-0.4712988458050137,-1.2309456254450581,0.214,0.2121392602592598,1.0,7/16,20.53%,GBA;MAN2C1;GBA2;NEU1;ENGASE;NEU4;FUCA2
prerank,Phagosome,0.32638202466827476,1.2292621358371432,0.119140625,0.2353037508570712,1.0,23/122,12.38%,TLR2;ITGA5;C1R;TAP1;OLR1;ITGA2;ITGB3;ITGAV;NCF2;PLA2R1;TAP2;CTSS;STX7;DYNC1I2;C3;MARCO;EEA1;ITGB1;DYNC1LI2;THBS1;TUBB2B;RAB5A;STX12
prerank,Inflammatory mediator regulation of TRP channels,0.3428208408847668,1.229146147439604,0.13513513513513514,0.23343146044637247,1.0,16/80,14.34%,IL1B;PRKCE;PRKCH;PIK3CD;HRH1;IL1RAP;PLA2G4C;TRPV3;ITPR3;PLCG2;ITPR2;ITPR1;MAPK8;PLCB1;CYP2J2;BDKRB2
prerank,Signaling pathways regulating pluripotency of stem cells,0.32205106718443455,1.2258295689979746,0.1104868913857678,0.23606132962818466,1.0,30/115,15.91%,INHBA;MYC;LIF;PIK3CD;SMAD3;AKT3;LIFR;SKIL;FGF2;JAK1;INHBE;ZFHX3;JAK2;PCGF5;FZD6;BMPR2;REST;SMAD1;ACVR2A;STAT3;JARID2;MEIS1;GSK3B;KRAS;KLF4;SMAD2;IGF1R;KAT6A;ACVR2B;IL6ST
prerank,Pantothenate and CoA biosynthesis,0.47953322974841484,1.2198783817360475,0.21314741035856574,0.24241354411397437,1.0,5/17,7.80%,VNN1;BCAT1;VNN3;DPYD;VNN2
prerank,Arginine and proline metabolism,-0.37578042885418256,-1.2161634623753987,0.1488933601609658,0.22879068304779301,1.0,11/40,11.42%,HOGA1;AGMAT;ALDH3A2;PRODH;SRM;CKMT1A;ALDH4A1;GAMT;PRODH2;CKMT1B;PYCR2
prerank,Peroxisome,-0.33461204961100044,-1.2155319569632508,0.14556962025316456,0.2264360162378199,1.0,27/73,17.99%,DECR2;MVK;MPV17L2;PXMP4;PXMP2;MLYCD;PMVK;PEX11G;DHRS4;PEX16;ACAA1;ACOX2;PRDX1;PRDX5;ECH1;PEX11B;GSTK1;ACOT8;PEX14;PEX6;CRAT;PEX10;BAAT;AMACR;IDH2;MPV17;SOD1
prerank,"Valine, leucine and isoleucine degradation",-0.37103794895666375,-1.2065071413562556,0.16198704103671707,0.23537762602615975,1.0,23/43,31.42%,ALDH3A2;HSD17B10;IVD;ACADS;ACAA1;AACS;ACAT2;ECHS1;BCAT2;MCCC2;HADH;ALDH9A1;MCEE;ACSF3;ACAT1;HIBCH;PCCB;MCCC1;HMGCS1;ALDH2;ACAA2;BCKDHB;ALDH1B1
prerank,Choline metabolism in cancer,0.3392979506490615,1.2025807872034169,0.1634980988593156,0.26663495945186155,1.0,31/84,23.73%,PDGFB;PIK3CD;AKT3;PLA2G4C;PLD1;PIP5K1A;EGFR;RAC2;WASF2;JUN;DGKA;SOS2;DGKD;DGKE;TSC1;MAPK8;KRAS;SOS1;PDGFC;LYPLA1;SLC44A1;PDGFA;HIF1A;PIK3CA;SP1;PIK3CB;RPS6KB1;PDPK1;PRKCA;PIK3R1;WASF1
prerank,Thyroid cancer,0.3939698150917127,1.194460161494225,0.2198443579766537,0.2768742027127794,1.0,7/34,13.67%,MYC;GADD45A;BRAF;CDKN1A;TCF7L2;POLK;KRAS
prerank,GnRH signaling pathway,0.33505851475434817,1.19048634426776,0.17533718689788053,0.28128417922917404,1.0,17/76,14.03%,HBEGF;PLA2G4C;PLD1;EGFR;ITPR3;JUN;ATF4;PTK2B;SOS2;ITPR2;ITPR1;MAPK8;MAP3K2;MMP2;KRAS;SOS1;PLCB1
prerank,Human immunodeficiency virus 1 infection,0.2994454984212828,1.1880974115170666,0.10839160839160839,0.2829289030186568,1.0,53/172,23.28%,NFKB1;TLR2;TAP1;TNFRSF1B;PIK3CD;SAMHD1;AKT3;TAB2;TRAF6;NFKBIA;TNF;BCL2L1;TRIM5;PTK2;RAC2;ITPR3;TAP2;PLCG2;APOBEC3G;JUN;MYD88;PTK2B;RIPK1;ITPR2;ITPR1;CRKL;TBK1;MAPK8;CASP8;PAK2;TRAF5;KRAS;HLA-F;PPP3CC;FBXW11;GNB4;CUL4A;BTRC;PPP3R1;ATM;PIK3CA;CUL4B;HLA-B;PIK3CB;APOBEC3F;GNB1;IKBKB;RPS6KB1;PRKCA;RELA;MAP3K7;GNG2;PIK3R1
prerank,Neutrophil extracellular trap formation,0.33423196544460615,1.1873346541512686,0.1627450980392157,0.28184635900429716,1.0,11/84,7.25%,NFKB1;TLR2;CLCN4;ITGB3;PIK3CD;AKT3;HDAC9;NCF2;RAC2;CASP1;PLCG2
prerank,Platelet activation,0.3206193041229007,1.184563031264935,0.149812734082397,0.28368406184950956,1.0,21/99,15.96%,RASGRP1;ITGA2;LYN;MYL12A;ITGB3;PIK3CD;FYN;AKT3;PRKG2;PLA2G4C;ITPR3;PLCG2;ITPR2;ITPR1;ITGB1;PPP1R12A;F2R;PRKCI;PLCB1;GNA13;ROCK1
prerank,Cocaine addiction,0.37657834108243815,1.1840679730672132,0.1865671641791045,0.2820716711140144,1.0,6/39,7.96%,NFKB1;CREB5;DRD1;CREB1;JUN;ATF4
prerank,Longevity regulating pathway,0.3271507072995638,1.1785146631810173,0.15625,0.2893138348462532,1.0,16/91,11.54%,SOD2;NFKB1;CREB5;FOXO1;PIK3CD;AKT3;FOXO3;SESN2;PRKAG2;CREB1;PRKAB2;ATF4;HSPA1L;RB1CC1;ULK1;TSC1
prerank,Glycolysis / Gluconeogenesis,-0.34187716660734885,-1.177456538767713,0.18275154004106775,0.2757861907956998,1.0,27/52,29.58%,ADH6;ADH1C;ALDH3A2;G6PC3;PDHB;GALM;ALDH3B2;ACSS1;LDHB;ALDH3A1;FBP1;ALDH9A1;PFKL;AKR1A1;GAPDH;ALDOA;ENO1;GPI;PKM;TPI1;PDHA1;ALDH3B1;ADPGK;ENO4;ALDH2;PGAM2;MINPP1
prerank,Basal transcription factors,0.37734880198533916,1.173833338991449,0.21001926782273603,0.2944161495617052,1.0,14/39,20.08%,CDK7;TAF4B;TAF7;GTF2H1;GTF2F2;TAF9;GTF2H3;GTF2E1;TAF13;TAF2;GTF2E2;TAF1;CCNH;GTF2IRD1
prerank,One carbon pool by folate,0.45098257383847096,1.173162993996545,0.26666666666666666,0.29323896585299725,1.0,4/17,5.71%,ALDH1L2;MTHFD2;MTHFD1L;GART
prerank,Phospholipase D signaling pathway,0.3090587367513401,1.170937250633027,0.16296296296296298,0.2945332281772906,1.0,29/112,16.86%,PDGFB;CYTH1;PIK3CD;FYN;AKT3;PLA2G4C;MRAS;PLD1;GAB2;GAB1;PIP5K1A;EGFR;PLCG2;RRAS2;PTK2B;DGKA;SOS2;DGKD;DGKE;TSC1;F2R;KRAS;SOS1;PLCB1;PDGFC;GNA13;RALA;PDGFA;INSR
prerank,Cholinergic synapse,0.3289358372751703,1.1633765704021737,0.18609022556390978,0.3045599970040252,1.0,28/79,23.59%,CREB5;PIK3CD;FYN;AKT3;ACHE;CREB1;JAK2;ITPR3;KCNQ3;ATF4;CHRNB4;ITPR2;ITPR1;KRAS;PLCB1;CHRNA7;GNB4;PLCB4;KCNQ5;PIK3CA;PIK3CB;GNB1;ADCY4;KCNQ1;PRKCA;GNG2;PIK3R1;KCNJ2
prerank,Pyrimidine metabolism,-0.34886277332697624,-1.1622139176589021,0.1950207468879668,0.2973795400923956,1.0,16/46,19.55%,DTYMK;NME3;DUT;DCTPP1;ENTPD8;UCK1;TK1;NT5C;NT5C3B;DHODH;NME4;RRM2;PNP;NME1;ENTPD6;CAD
prerank,Glycosphingolipid biosynthesis,0.37434683068085683,1.154022427127642,0.23076923076923078,0.3182048242483419,1.0,7/39,10.94%,FUT1;B4GALT1;ST3GAL1;B3GNT5;FUT3;ST3GAL5;ST6GALNAC3
prerank,cAMP signaling pathway,0.2921529442474538,1.1507186850112927,0.161231884057971,0.3213119554380054,1.0,45/155,23.38%,NFKB1;ADRB2;CREB5;PIK3CD;DRD1;AKT3;VAV1;PLD1;NFKBIA;ATP2A3;OXTR;CREB1;PDE4B;RAC2;ATP1B1;ADORA2A;HCAR3;JUN;RRAS2;BRAF;PDE10A;MAPK8;ATP2B4;PPP1R12A;F2R;HTR1D;PDE4D;ROCK1;EDN2;CREBBP;CFTR;PIK3CA;EP300;SLC9A1;PIK3CB;PTCH1;ATP2B1;ROCK2;BDNF;ADCY4;RAP1A;HCAR2;RELA;PIK3R1;PPARA
prerank,Allograft rejection,0.4188827358826369,1.1498436492730462,0.25697211155378485,0.3203309903535747,1.0,10/23,27.99%,TNF;IL12A;HLA-DQA1;HLA-F;HLA-B;FAS;CD40;HLA-DOB;HLA-DPA1;HLA-E
prerank,Regulation of actin cytoskeleton,0.2858611648659477,1.1483678537795214,0.15413533834586465,0.3204733838403396,1.0,43/181,16.85%,PDGFB;ITGA5;ITGA2;FGF19;MYL12A;ITGB3;PIK3CD;DIAPH2;VAV1;ITGAV;SSH1;FGF2;MRAS;PIP5K1A;EGFR;ITGA3;PTK2;RAC2;WASF2;WASL;RRAS2;BRAF;SOS2;ITGB1;MYH9;CRKL;PPP1R12A;F2R;ITGB8;PAK2;KRAS;SOS1;ITGA4;PDGFC;BDKRB2;FGF1;GNA13;FN1;ROCK1;ENAH;ARHGEF7;ITGA1;PDGFA
prerank,Tight junction,0.29509182610078066,1.1476520826544234,0.1956124314442413,0.31930737780407153,1.0,33/143,15.96%,CLDN1;NEDD4;PRKCE;MYL12A;OCLN;RAB8B;RUNX1;PPP2R2A;PRKAG2;SYNPO;F11R;AMOTL2;PRKAB2;ARHGEF2;JUN;DLG3;MAP3K5;ARHGAP17;RAPGEF2;TJP1;BVES;NEDD4L;DLG1;ITGB1;MARVELD2;MYH9;MAPK8;CLDN16;PRKCI;TJP2;RAP2C;PPP2R2B;ROCK1
prerank,Glycosaminoglycan biosynthesis,0.35183887522490404,1.1422764627234872,0.22330097087378642,0.32615178209893303,1.0,15/47,15.86%,CHST11;CSGALNACT1;CSGALNACT2;B4GALT1;ST3GAL1;DSE;B3GNT7;EXT1;CHST3;CHST15;XYLT1;FUT8;CHST2;UST;B3GNT2
prerank,Tryptophan metabolism,0.3839826924405311,1.1305539663981872,0.2962962962962963,0.3447016630445984,1.0,5/31,4.31%,KYNU;AOX1;CYP1A1;CYP1B1;KMO
prerank,Fc gamma R-mediated phagocytosis,0.31903177742352895,1.1252942234922436,0.2674199623352166,0.3517617597046093,1.0,14/80,7.25%,PRKCE;LYN;PIK3CD;AKT3;VAV1;ASAP2;PLA2G4C;PLD1;ASAP1;GAB2;PIP5K1A;RAC2;WASF2;PLCG2
prerank,Calcium signaling pathway,0.2891661929027608,1.124628512399237,0.22965641952983726,0.35043897044391736,1.0,33/160,15.88%,PDGFB;ADRB2;VEGFA;PTAFR;VEGFC;FGF19;DRD1;HRH1;MET;FGF2;ATP2A3;OXTR;EGFR;ITPR3;ADORA2A;PLCG2;PTK2B;ITPR2;ITPR1;GNAL;PHKA1;SLC8A1;ATP2B4;F2R;PLCB1;PDGFC;BDKRB2;CAMK1D;FGF1;HTR7;NOS1;CHRNA7;PPP3CC
prerank,Carbohydrate digestion and absorption,-0.37343895355477147,-1.1228217376723435,0.28884462151394424,0.36634966934958074,1.0,8/29,8.39%,PIK3R2;G6PC3;SLC37A4;PLCB3;ATP1A3;SLC2A5;FXYD2;AKT1
prerank,Long-term depression,0.3446972070465437,1.1165379768899566,0.26879699248120303,0.36310324214729867,1.0,12/43,15.34%,LYN;PRKG2;PLA2G4C;ITPR3;BRAF;ITPR2;ITPR1;KRAS;PLCB1;IGF1R;NOS1;GNA13
prerank,Ubiquitin mediated proteolysis,0.2913708003227486,1.1124031704744761,0.22977941176470587,0.36840061872569624,1.0,39/132,21.81%,BIRC3;NEDD4;UBE2H;SMURF2;SMURF1;UBE2L6;TRAF6;UBE2E2;ITCH;UBE2Z;CBL;PML;NEDD4L;XIAP;TRIP12;CBLB;BIRC2;HERC4;UBE2W;UBE3A;ANAPC10;UBE2Q2;UBE2E1;FBXW7;UBR5;KLHL9;UBA6;HUWE1;FBXW11;UBE2R2;CUL4A;DET1;UBA3;BTRC;CUL4B;TRIM37;UBA7;SIAH1;FBXW8
prerank,Endocrine and other factor-regulated calcium reabsorption,-0.3393923953915553,-1.1094633826963247,0.2865979381443299,0.38831110205607183,1.0,15/39,20.42%,AP2S1;PLCB3;ATP1A3;CLTB;FXYD2;AP2A1;AP2M1;GNAS;DNM1;CLTA;ATP1B3;CALB1;DNM2;DNM3;PTH1R
prerank,Breast cancer,0.29025908662212846,1.1070821831785334,0.24470134874759153,0.37587750960216554,1.0,26/119,14.90%,MYC;GADD45A;JAG1;FGF19;PIK3CD;AKT3;FGF2;EGFR;JUN;FZD6;BRAF;CDKN1A;SOS2;NOTCH2;TCF7L2;CDK6;CSNK1A1;POLK;NCOA1;NFKB2;GSK3B;KRAS;NCOA3;SOS1;IGF1R;FGF1
prerank,Protein export,-0.39870200866406263,-1.1036917022841963,0.34968017057569295,0.3945798155065454,1.0,12/22,28.54%,SPCS1;SEC11C;SRPRB;SEC61B;SEC61A1;OXA1L;SRP14;SPCS3;IMMP1L;SEC61G;SRP9;SPCS2
prerank,Thyroid hormone signaling pathway,0.2942466508660715,1.1008383229521397,0.28435114503816794,0.385741590186062,1.0,32/108,20.45%,STAT1;MYC;FOXO1;ITGB3;PIK3CD;AKT3;ITGAV;ATP2A3;SLC16A2;RCAN1;ATP1B1;PLCG2;MED1;NOTCH2;MED13;NCOA1;GSK3B;KRAS;NCOA3;PFKP;SLC2A1;PLCB1;SIN3A;CREBBP;MED13L;PLCB4;MED12;HIF1A;PIK3CA;EP300;SLC9A1;PIK3CB
prerank,Renin-angiotensin system,-0.45501862231720464,-1.0969212263505788,0.3182751540041068,0.4032351019456676,1.0,3/13,6.43%,THOP1;MME;AGT
prerank,Nicotinate and nicotinamide metabolism,0.38163011012350456,1.0934540872537435,0.31524008350730687,0.39741468384801365,1.0,4/28,3.13%,AOX1;NAMPT;NT5C2;NT5E
prerank,Rap1 signaling pathway,0.2729420229615053,1.0917878720924024,0.2413793103448276,0.3978393476477225,1.0,51/172,22.60%,PDGFB;VEGFA;VEGFC;RASGRP3;FGF19;ITGB3;PIK3CD;AKT3;VAV1;MET;EFNA1;FGF2;MRAS;CSF1;SIPA1L2;EGFR;RAC2;ADORA2A;BRAF;PRKD3;RAPGEF2;EPHA2;ITGB1;THBS1;CRKL;F2R;KRAS;PRKCI;PLCB1;PDGFC;IGF1R;FGF1;ENAH;RALA;PDGFA;INSR;SIPA1L1;PARD3;PLCB4;DOCK4;NGFR;PIK3CA;APBB1IP;PIK3CB;ADCY4;RAPGEF6;PRKCA;RAP1A;RASGRP2;CTNND1;ITGAM
prerank,"Glycine, serine and threonine metabolism",-0.362976600171498,-1.0897545361437513,0.3232758620689655,0.413581936599904,1.0,7/29,9.22%,SHMT1;GCAT;GLYCTK;GRHPR;CHDH;GAMT;GCSH
prerank,SNARE interactions in vesicular transport,0.36388834254740876,1.0874952134285805,0.32210526315789473,0.4038259825115356,1.0,10/33,29.25%,STX17;STX7;STX11;STX19;GOSR1;STX3;STX6;VAMP4;VAMP5;STX2
prerank,Sphingolipid signaling pathway,0.2904333387601042,1.0799699276863823,0.2828828828828829,0.4160252420363717,1.0,23/110,15.96%,NFKB1;PRKCE;PIK3CD;FYN;AKT3;SGPL1;PPP2R2A;PLD1;TNF;GAB2;RAC2;PPP2R3A;MAP3K5;PPP2R3C;MAPK8;NSMAF;KRAS;PLCB1;BDKRB2;SGMS1;GNA13;PPP2R2B;ROCK1
prerank,Nitrogen metabolism,0.4545046511693397,1.073074564676297,0.372,0.42721903385985865,1.0,2/11,12.62%,CA8;CA2
prerank,Estrogen signaling pathway,0.2843649698368011,1.0688023780892164,0.3054003724394786,0.4325961187738597,1.0,21/112,14.03%,HBEGF;CREB5;TGFA;PIK3CD;AKT3;CREB1;EGFR;ITPR3;MMP9;JUN;ATF4;SOS2;ITPR2;ITPR1;HSPA1L;NCOA1;MMP2;KRAS;NCOA3;SOS1;PLCB1
prerank,Arginine biosynthesis,0.4056625669920393,1.067590347933261,0.3707627118644068,0.43226477844402406,1.0,2/17,5.74%,GPT2;ASS1
prerank,Glucagon signaling pathway,0.2931079237916892,1.057364709870171,0.342911877394636,0.4501998745521856,1.0,23/83,19.98%,CREB5;FOXO1;PCK2;AKT3;PRKAG2;CREB1;ITPR3;PRKAB2;ATF4;ITPR2;ITPR1;PHKA1;PYGL;PFKP;SLC2A1;PLCB1;PPP3CC;CREBBP;PLCB4;SIRT1;ATF2;PPP3R1;EP300
prerank,Insulin signaling pathway,0.2734178508804921,1.0543941459723436,0.33206831119544594,0.4535555158409801,1.0,24/125,14.04%,HK2;PPP1R3B;FOXO1;PIK3CD;PCK2;AKT3;SOCS2;PRKAG2;PTPRF;PRKAB2;BRAF;SOS2;CBL;PHKA1;PYGL;TSC1;CBLB;CRKL;MAPK8;GSK3B;KRAS;PRKCI;SOS1;RHOQ
prerank,Hedgehog signaling pathway,0.3212125346487098,1.0487993815912002,0.37549407114624506,0.46291454152402545,1.0,15/48,21.96%,SMURF2;SMURF1;GPR161;CSNK1G3;SPOP;CSNK1A1;GSK3B;CSNK1G1;LRP2;KIF3A;FBXW11;EVC2;BTRC;PTCH1;SPOPL
prerank,Glycerolipid metabolism,-0.31806619385900853,-1.0470911576204391,0.3572938689217759,0.5065346620686836,1.0,9/41,15.54%,ALDH3A2;GLYCTK;DGAT1;DGKZ;AGPAT2;DGKQ;GLA;ALDH9A1;AKR1A1
prerank,Antigen processing and presentation,0.31158682926321835,1.0380817271433012,0.37832699619771865,0.48430916340375324,1.0,13/53,17.92%,TAP1;TNF;CREB1;TAP2;NFYB;CTSS;HSPA1L;CD8A;HLA-DQA1;HLA-F;CTSB;CIITA;NFYA
prerank,Wnt signaling pathway,0.26579990510135626,1.0336570925228796,0.38475499092558985,0.49111250752682867,1.0,37/136,21.52%,MYC;PSEN1;DAAM1;SMAD3;CTBP2;CSNK2A2;RAC2;RYK;CSNK2A1;JUN;FZD6;TLE4;TCF7L2;CSNK1A1;TBL1X;MAPK8;FOSL1;GSK3B;SENP2;PLCB1;TBL1XR1;TLE1;PPP3CC;ROR1;SMAD4;FBXW11;CHD8;CREBBP;ROR2;PLCB4;WNT11;BTRC;PPP3R1;EP300;ROCK2;VANGL2;SIAH1
prerank,Endocytosis,0.24950544850369774,1.0331433107606027,0.35535714285714287,0.48897865225691245,1.0,49/224,14.89%,CYTH1;NEDD4;SH3KBP1;RNF41;SMURF2;SMURF1;SMAD3;CHMP4C;ASAP2;DAB2;TRAF6;PLD1;RAB31;ASAP1;ARAP2;CHMP5;PIP5K1A;KIF5C;ITCH;EGFR;STAMBP;EPS15;ARFGAP3;CLTCL1;WASL;RAB11FIP1;IST1;EHD4;EPN2;CBL;SH3GLB1;PML;EEA1;HSPA1L;NEDD4L;IGF2R;STAM2;CBLB;RAB5A;ZFYVE9;KIF5A;SNX6;WIPF1;ARFGEF1;PRKCI;HLA-F;SMAD2;USP8;IGF1R
prerank,Gastric cancer,0.2711941160057936,1.0226670073581592,0.398422090729783,0.5085136409295676,1.0,24/121,14.90%,MYC;GADD45A;FGF19;PIK3CD;SMAD3;AKT3;MET;TGFB2;FGF2;GAB1;EGFR;FZD6;BRAF;CDKN1A;CDKN2B;SOS2;TCF7L2;CSNK1A1;POLK;GSK3B;KRAS;SOS1;SMAD2;FGF1
prerank,Linoleic acid metabolism,-0.43450487332958354,-1.0093903389421472,0.4491362763915547,0.5984567711923667,1.0,4/11,11.95%,PLA2G4F;CYP2C9;PLA2G12A;PLA2G10
prerank,Pancreatic secretion,-0.2868228845812531,-1.0086718762327915,0.44086021505376344,0.5930838097457584,1.0,12/60,15.15%,SLC4A2;ADCY5;PLCB3;ATP1A3;FXYD2;SLC12A2;PRSS3;PLA2G12A;PLA2G10;TPCN2;GNAS;ATP1B3
prerank,Salivary secretion,-0.2898248458018373,-1.0085834438675818,0.43248945147679324,0.5861980200962781,1.0,19/60,23.08%,SLC4A2;ADCY5;CST3;ADRA1D;PLCB3;ATP1A3;FXYD2;SLC12A2;CST1;GNAS;MUC5B;ATP1B3;CALM1;AQP5;ADCY1;CALM3;GUCY1A2;CALML5;LYZ
prerank,Sphingolipid metabolism,-0.3108408643437864,-1.0084555592424211,0.41821946169772256,0.5797053792313825,1.0,14/41,25.70%,DEGS2;SPHK2;GBA;SMPD1;GLA;SMPD4;ARSA;GAL3ST1;GBA2;NEU1;NEU4;SMPD2;CERK;CERS3
prerank,Thyroid hormone synthesis,0.30104976253647436,1.0079358977425523,0.4437869822485207,0.539054426814796,1.0,10/56,9.87%,DUOX2;CREB5;CREB1;ITPR3;ATP1B1;DUOXA2;ATF4;SLC5A5;ITPR2;ITPR1
