"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"IFT122",307.543206125947,-0.440124942368921,0.185688123352359,0.00295358559456078,0.017953419088166,TRUE
"MEPCE",618.136332347143,-0.354653173646388,0.141142540744685,0.00295344223659732,0.017953419088166,TRUE
"MKLN1",815.319828558984,0.323145880747784,0.121862759727189,0.00295003335076272,0.017953419088166,TRUE
"APH1B",278.112587438138,0.338738330940893,0.130753022379636,0.00295770538140099,0.0179579146427095,TRUE
"TRIM54",14.0830532402011,-0.93935762518616,0.503515849512546,0.00295666905914082,0.0179579146427095,TRUE
"SNAPC1",378.296149825787,0.310781526797238,0.120057146480065,0.00296217040429257,0.0179779156355385,TRUE
"ZNF619",66.6491107945992,0.407095196222467,0.16441499797446,0.00297391124478472,0.0180420415502447,TRUE
"RRAS2",466.587023397266,0.359095033581512,0.140804913974396,0.00297740758273916,0.018052441336955,TRUE
"KLHL28",112.53528315415,0.416578006788687,0.170261581858701,0.00297797680928083,0.018052441336955,TRUE
"PWWP2B",253.486839578286,-0.561201117452001,0.271036286277213,0.00297965841971796,0.0180555071171149,TRUE
"MVB12A",317.378940588492,-0.540047530234343,0.242855062187694,0.00299080874627478,0.0181063829690274,TRUE
"EXT1",710.074620764017,0.296690821213825,0.111628403876169,0.00299159189791094,0.0181063829690274,TRUE
"IDH3G",639.650836298184,-0.55812519531027,0.128567598964532,0.00298956591544372,0.0181063829690274,TRUE
"TSPAN17",1014.90138386568,-0.189572933479451,0.0664129356346835,0.0029952610617352,0.0181214474400882,TRUE
"SYTL2",179.3798360838,0.541251419790755,0.234119224364162,0.00299942105647056,0.0181251909964996,TRUE
"ZNF441",28.7166304332178,0.809210793217248,0.400589912324353,0.00299845880334675,0.0181251909964996,TRUE
"CNOT4",369.020744595383,0.373666262384584,0.149056528920521,0.00299893700563933,0.0181251909964996,TRUE
"ZNF277",314.321129154561,0.477549339898901,0.210050812438221,0.00300140908220249,0.0181300694166873,TRUE
"BHLHE41",102.661327672281,0.698093095741447,0.343522331835088,0.00300645857439749,0.0181391636188108,TRUE
"NARS",2688.26205523094,0.280005984120463,0.102846193099224,0.00300638689791644,0.0181391636188108,TRUE
"RPL39L",339.938107428904,-0.505266546092027,0.227209892030575,0.00300548203571397,0.0181391636188108,TRUE
"STK11IP",336.076657418286,-0.312018602989784,0.117645485909095,0.00301337734187674,0.0181737663332747,TRUE
"KLF12",126.525396162923,0.468078259378576,0.198040352456324,0.00301994612067948,0.0182062319132444,TRUE
"DYM",405.137895963233,0.2698810255311,0.0979964869841669,0.0030224047081165,0.0182139027838025,TRUE
"SART1",1141.00202539782,-0.413448593243235,0.169456160822981,0.00303411467537302,0.0182772973088869,TRUE
"ATAD1",685.715175005528,0.351362398099237,0.140309082097657,0.00303748526996159,0.0182904260079452,TRUE
"ZNF428",377.348244438977,-0.579087002960311,0.272660539594429,0.00305221437724376,0.0183719136662399,TRUE
"CKMT1B",93.7515287399181,-0.7572053670037,0.398467481841943,0.003054765230025,0.0183800627378659,TRUE
"GRIN2C",8.55428732388863,-1.13945950554018,0.734487375562543,0.00305959948001318,0.0184019389015286,TRUE
"PGM2L1",452.437510059939,0.454833519777181,0.185580368526905,0.00307102764979586,0.0184634414888863,TRUE
"WAC",1901.42010513982,0.438898596949754,0.179621320607481,0.0030932765327751,0.0185899260903177,TRUE
"CROCC",200.582293642586,-0.454400870921965,0.196979754966638,0.00310108134864721,0.0186282088607627,TRUE
"GGNBP2",1490.66900093828,0.252602066986761,0.0931114397064095,0.0031020729441205,0.0186282088607627,TRUE
"FAF2",1592.69533618321,0.2408213486232,0.0876754251665163,0.00310654541223667,0.0186477735750172,TRUE
"COX14",390.489974716111,-0.546148307562919,0.248396263899404,0.00310871460043893,0.0186535024188119,TRUE
"SCARNA12",24.1624489887803,-0.542535577966056,0.247543273789337,0.00312000524698965,0.0187139377216899,TRUE
"FZD9",14.4807521774762,-0.744167646286531,0.379593129240176,0.0031241375485305,0.0187314065043677,TRUE
"CTSO",102.05618279201,0.559408871926631,0.253141542753207,0.00312544242934998,0.0187319158870683,TRUE
"ZNF720",142.658422598611,0.386788535906522,0.154849957042098,0.0031269357367605,0.018733553740912,TRUE
"CACNG7",91.3251819607067,0.53438582221275,0.218127284964129,0.00313140466797394,0.0187530104043447,TRUE
"XAB2",550.433682146772,-0.437638521977991,0.186013351265293,0.00313312880235763,0.0187560205692793,TRUE
"RYBP",405.643180815015,0.368977580467398,0.146705871653553,0.00313703439022294,0.0187720822532631,TRUE
"LIPT2",28.7664465351789,-0.484526359696746,0.205521458002091,0.00314454356623151,0.0188096869729197,TRUE
"RNF169",308.215959698437,0.539765284449124,0.23712903768783,0.00315179765087225,0.0188457371219406,TRUE
"KDM4A",683.173569097359,0.348483335875916,0.136050147748892,0.00315681490159227,0.0188481561260914,TRUE
"SFI1",229.30339624524,-0.378316537245345,0.149837905639449,0.0031555139312351,0.0188481561260914,TRUE
"COL4A3BP",491.884641873522,0.362106567266537,0.141880085831764,0.00315622835384988,0.0188481561260914,TRUE
"GET4",948.383312614366,-0.495365474246801,0.219261530670108,0.00315711218211053,0.0188481561260914,TRUE
"TMEM253",23.7085361231228,-0.677811635537203,0.347852769729989,0.00316469055076164,0.0188860565126098,TRUE
"GABPB1",305.992551115284,0.32638125487955,0.125310426986411,0.0031664094161136,0.0188889730320219,TRUE
"LOC100289230",21.5731762699189,-0.480984797013476,0.216136940315646,0.00316806365930211,0.0188915019373141,TRUE
"ACTR5",208.808736394471,-0.364940975803015,0.145473534775387,0.00317252607496091,0.0189107678109568,TRUE
"AKAP10",470.015253369744,0.294158830716929,0.110664611032152,0.00319142274759246,0.019016024947335,TRUE
"SLC25A22",352.93694439211,-0.472684359737481,0.213098653061534,0.00319762529843653,0.0190455921091904,TRUE
"MLH3",312.138956087759,0.178575895977293,0.0628759103656125,0.00320481045023775,0.0190809866085307,TRUE
"SLC39A13",678.900410571168,-0.443749742573211,0.1909900408145,0.00320966263262362,0.019087672240099,TRUE
"THOC6",473.948715418111,-0.571304000100699,0.270096180381534,0.00320843422207119,0.019087672240099,TRUE
"RP1",2.14589227318106,1.39334521596747,0.756138519414,0.00320905853911057,0.019087672240099,TRUE
"MIIP",236.113148837348,-0.613629602302013,0.311417416706824,0.00321345736570348,0.0190925128874754,TRUE
"ALS2",619.949973345116,0.319246053460297,0.121003524102581,0.00321494712192495,0.0190925128874754,TRUE
"ZKSCAN5",264.838001968075,0.231056004613398,0.0843134580591682,0.00321545023295417,0.0190925128874754,TRUE
"PTK2B",784.538114103458,0.452060621430501,0.202822477606577,0.00321364672338353,0.0190925128874754,TRUE
"SKAP2",659.282957194417,0.401011154600396,0.16029128470643,0.00322545990654217,0.0191445445941071,TRUE
"CPNE1",1743.44121247715,-0.331119675752041,0.124544306136283,0.00323730690368507,0.0192074372125519,TRUE
"BRAF",117.290762674411,0.36301775967865,0.146271053621687,0.00324241677881756,0.0192303243100594,TRUE
"SH3GLB2",762.460057135881,-0.456846893104443,0.194630823962451,0.00324467852861359,0.0192363084196377,TRUE
"ZNF205",231.843965274001,-0.65138983560158,0.358457472699971,0.0032534383127742,0.0192790852713025,TRUE
"FUK",201.818979896854,-0.448101009591125,0.191658420418624,0.00325691613114677,0.0192790852713025,TRUE
"HS6ST1",572.867150235666,-0.468776563231136,0.202241119209129,0.00325487107022883,0.0192790852713025,TRUE
"ZXDB",226.49080619426,0.420230175164155,0.173279548362659,0.00325622618505641,0.0192790852713025,TRUE
"ABCB9",107.828715664296,-0.437021911532593,0.192459341002762,0.00326058334322716,0.0192933553893075,TRUE
"MTCH2",1455.7208856319,-0.267196203480769,0.0977992410400509,0.00327030337457922,0.0193434161466348,TRUE
"WRAP73",242.542285829281,-0.355879012008351,0.141947027694251,0.00327434918820679,0.0193598890199905,TRUE
"ZMYM4",779.774982198725,0.368884470367642,0.144494486694893,0.00328350323292077,0.0193961578489653,TRUE
"HSPA14",416.618005941612,-0.464620410389505,0.203400497528731,0.00328427290181112,0.0193961578489653,TRUE
"MAP3K15",72.1932441493642,0.305367631938475,0.114313186886491,0.00328202106218268,0.0193961578489653,TRUE
"MRPL3",1327.14366927204,-0.333977155974412,0.127942477969606,0.00329371694933361,0.0194444535782459,TRUE
"PIPOX",4.82512539734451,0.876196747353396,0.45569197816336,0.00330008668118258,0.0194745699421824,TRUE
"LZTR1",644.382741014007,-0.309404645628542,0.118304604879189,0.00331546414292493,0.0195577994293555,TRUE
"TAB3",670.682569370151,0.530855259895334,0.235660217029932,0.00332173525911468,0.0195872676281513,TRUE
"BAIAP2L1",1510.03496671124,0.308387622116267,0.117024677375995,0.00333034503921197,0.0196304983021496,TRUE
"TXN",8501.22048771317,-0.450658394634108,0.194312501868041,0.00333237814337858,0.0196349448931612,TRUE
"FAM69B",202.006604262179,-0.463633653777969,0.198588347977366,0.00333440603487117,0.0196393573707122,TRUE
"PSMA1",2000.39782483748,-0.292537214311079,0.11038394192755,0.0033519590877527,0.0197351732332986,TRUE
"ZNF571",21.1169247013738,0.562937795887644,0.255188919732209,0.00335380013969037,0.0197384442870623,TRUE
"CCPG1",191.619130383342,0.54343843935295,0.239777705997725,0.00335886003953822,0.0197606497728389,TRUE
"TAF1A",93.2491359760834,0.41759932015115,0.172478271841122,0.00337396557077042,0.0198283905495359,TRUE
"TSPAN8",369.770420178273,-1.21120084521023,0.979236493794811,0.00337439048472303,0.0198283905495359,TRUE
"RPP25",364.188111921853,-0.532431525036753,0.245177478160221,0.00337372598568151,0.0198283905495359,TRUE
"KRT20",14.6156454363999,-0.769174922077756,0.917580043595442,0.00337553975229482,0.0198283905495359,TRUE
"ZNF532",996.131323479358,0.364944665924574,0.145597729550507,0.00338663855530136,0.0198783772999436,TRUE
"ANXA1",16880.8785407913,-0.398159217875269,0.167757199333972,0.00338610108852496,0.0198783772999436,TRUE
"KRT14",15286.4307807999,-0.653538932101942,0.393637011357934,0.00338978106539294,0.0198816227116534,TRUE
"POLR3H",534.000082682735,-0.502200243372259,0.224056813393159,0.00338854328470265,0.0198816227116534,TRUE
"MAP4K4",3925.57479219873,0.412889416264809,0.168469487132009,0.00339634611720201,0.0199125218135307,TRUE
"DDX59",280.832875436497,0.327596730388583,0.127736450221518,0.00340228538464471,0.0199247582295541,TRUE
"ARPC4",1108.76545585387,-0.606573815553746,0.303101625531993,0.00339994847442105,0.0199247582295541,TRUE
"CDK5",369.159354551972,-0.459012117330819,0.198888143613655,0.00340232602265652,0.0199247582295541,TRUE
"TIMM50",1571.05195853673,-0.55295748285632,0.262333573076481,0.00340504047091177,0.0199330523945292,TRUE
"DENND3",538.474547798398,0.416254119839388,0.181536609850288,0.00341225309892626,0.0199676624748524,TRUE
"SYAP1",1239.54350860377,-0.206229436073586,0.0744474726402981,0.00341558656127399,0.0199795549136618,TRUE
"LRRC37B",85.7871264981933,0.284446113082548,0.106465288762532,0.00342432309324392,0.0200230316438539,TRUE
"NDUFB8",1468.98821736926,-0.475600408334514,0.207232756031215,0.0034293948461468,0.0200374268883501,TRUE
"GPR107",1546.23302217458,0.31855387388619,0.120575203941111,0.0034288971853931,0.0200374268883501,TRUE
"TOLLIP",848.26163709707,-0.365203636145291,0.148650354179743,0.00343927623908718,0.020062276414063,TRUE
"ECH1",3492.55064440479,-0.437802671395438,0.190413188373983,0.00343781282100849,0.020062276414063,TRUE
"DYRK1B",300.721559530154,-0.418058049175033,0.176781399321889,0.00343785257556785,0.020062276414063,TRUE
"CLDN11",9.84164462666811,-0.649903294532404,0.325700838687083,0.00343894358844894,0.020062276414063,TRUE
"ANTXR2",365.888360868487,0.486418108792048,0.208459108266037,0.00344018064462572,0.020062276414063,TRUE
"TMEM53",103.320009902669,-0.571371097249108,0.275297960286087,0.00344213921624374,0.0200660773217246,TRUE
"MAL2",1241.04865669645,-0.754602139947958,0.432230859715979,0.00345398315798658,0.020127480603751,TRUE
"BCAR3",728.146104184239,0.433341788456012,0.187707247568801,0.00347318355720192,0.0202316894995582,TRUE
"PSMA7",3431.2829507342,-0.465766273540815,0.200614257347837,0.00348509736332423,0.0202856975033523,TRUE
"PAM",1707.92204635453,0.42295855700512,0.170603767394252,0.00348505382691496,0.0202856975033523,TRUE
"TSPAN13",655.760660461623,-0.455808039717547,0.198899282909507,0.00349256676292076,0.0203137737290334,TRUE
"IARS",2697.69833993003,0.4195490057296,0.173296908691385,0.00349236116863746,0.0203137737290334,TRUE
"FAM78A",20.7758702739666,-0.561875223089255,0.268915972968417,0.00349405540637063,0.0203147371317005,TRUE
"FBF1",249.667489302837,-0.398284652654088,0.164824653493775,0.00349664852979742,0.0203221189156092,TRUE
"TOM1L2",764.775470872224,-0.226366131259136,0.0825671845244085,0.00350225192499345,0.0203469838472472,TRUE
"FAM76A",105.160416653567,0.278888090989753,0.106951739627702,0.00350522870051655,0.0203488796583863,TRUE
"ISY1",158.719663664491,-0.394625980362997,0.16215143888837,0.00350455727023993,0.0203488796583863,TRUE
"UBTD1",218.26237256871,-0.495442224815,0.225224568925817,0.00351150393561755,0.0203776050383248,TRUE
"SENP7",119.620465693015,0.475788413007051,0.214838224491709,0.00351796360433639,0.0203996718823962,TRUE
"URM1",769.547476585697,-0.412089834904305,0.172043990182399,0.00351781706632923,0.0203996718823962,TRUE
"ARFGAP2",731.793627683164,-0.302169761994309,0.115179466535607,0.00354536056273425,0.0205507781958416,TRUE
"GDPD1",36.4258659123228,0.461293662180035,0.200803091953776,0.00354865277571445,0.020562099385319,TRUE
"SDF4",2251.96819234969,-0.441242881314262,0.189463823829809,0.00355184889131194,0.020572855422895,TRUE
"ZNF628",66.5990322409033,-0.626403192520596,0.349856620344747,0.00355564469493761,0.0205870755244219,TRUE
"AZI2",439.122020947804,0.339940494526843,0.135114086680064,0.00355747483934436,0.0205899080882521,TRUE
"MYZAP",25.2514189358137,0.482245402312193,0.209951482678716,0.00356902018724212,0.020648946863264,TRUE
"NSUN4",318.6077308761,0.17455178866521,0.0622540511090174,0.00357193735016353,0.0206580406823959,TRUE
"DNMBP",716.26600643836,0.332672134800796,0.132141714092812,0.00359208907259264,0.0207667649509262,TRUE
"CAMSAP2",971.05499272137,0.414508979498803,0.17211121312976,0.0035958818482833,0.0207808678134701,TRUE
"SLC35B1",766.049446143338,-0.444237963130174,0.191304532482546,0.00359782178760297,0.0207842564140871,TRUE
"CTDSP1",953.592056733719,-0.377837430319903,0.153737719576175,0.0036007667327095,0.0207934461003213,TRUE
"PSMG4",138.356387829085,-0.490424244842991,0.223096986503392,0.00360973811544125,0.0208374168280453,TRUE
"SNORD23",14.0683017838092,-0.636748544703071,0.327864445088478,0.0036167947606422,0.0208703057308008,TRUE
"CHID1",767.333052909068,-0.417336713585963,0.173967961076822,0.00361930368229556,0.0208769376565171,TRUE
"GAS6-AS1",15.2282384438931,-0.617723354222716,0.299759423587539,0.00362411845056511,0.0208890160692295,TRUE
"COL4A6",620.249029466013,0.406165082581,0.16525166338215,0.00362407811933185,0.0208890160692295,TRUE
"DGKA",993.349486425516,0.265563015304207,0.0985941542066472,0.00362929130510951,0.0209109823602088,TRUE
"SLC23A1",85.1488788156047,-0.759270914532379,0.557193910729232,0.00363432379212035,0.0209321237164321,TRUE
"GOLGA5",867.261876085421,0.287093517797869,0.108725989720768,0.00363633512840209,0.0209358552293266,TRUE
"ZNF3",351.880943347076,0.335674191025397,0.131005492789384,0.00364112661673818,0.0209555844078016,TRUE
"DDX54",1423.45816519601,-0.437373683243483,0.190004784857615,0.00364368980130884,0.0209624791678895,TRUE
"GPR89A",61.0145036360211,-0.4146535101524,0.173367553559122,0.00365217953196324,0.0210005119130551,TRUE
"SEC11C",607.029269803812,-0.335769723816842,0.132025740571339,0.00365440363605883,0.0210005119130551,TRUE
"RAB11FIP1",2740.51221321537,0.427604618512013,0.180404480535867,0.00365313942786521,0.0210005119130551,TRUE
"KDM3A",848.853723218695,0.398772611938763,0.161751155676864,0.00365621943078566,0.0210030861802147,TRUE
"DLG3",410.886963963081,0.376875582301744,0.150316328409613,0.00365968049502901,0.0210151062083659,TRUE
"TEC",48.5897204324746,0.311523976573837,0.1201970404023,0.00366424049031106,0.02103342531915,TRUE
"LRRFIP1",2403.73108260241,0.268818084428623,0.101250840890763,0.00366981421801462,0.0210496814783767,TRUE
"CDKN1A",3284.8319538531,0.385107812916061,0.173503315387718,0.00366906922515837,0.0210496814783767,TRUE
"INPP5A",224.844423521652,-0.231489907756732,0.0850141301651727,0.00367808044133915,0.0210734795435682,TRUE
"NT5C3B",882.279551893712,-0.474841659850141,0.0880204728191632,0.00367729652221693,0.0210734795435682,TRUE
"ANKRA2",208.68328513775,0.407634770302709,0.168679229111629,0.00367790222170251,0.0210734795435682,TRUE
"CMC1",310.468313480781,-0.54440685143376,0.270536280427737,0.00368211591347965,0.0210887317610892,TRUE
"RALY",2774.67611625648,-0.448681974199838,0.195608138201528,0.00368990443049928,0.0211254595564193,TRUE
"ACY1",10.5107438497938,-0.664325266989453,0.33786293217474,0.00369309283525115,0.0211358332036084,TRUE
"ABTB1",247.22151195793,-0.45224737935687,0.204985575438421,0.00369648432593188,0.021147360962997,TRUE
"SMPD1",238.250251088999,-0.407902779052757,0.17661742680864,0.00369869585871748,0.0211521321827214,TRUE
"HNF1A",195.135682196482,-0.661909580535917,0.377081423067248,0.00370530319034423,0.0211741460691238,TRUE
"PI3",228.100453127195,-0.206585419117769,0.381219058761651,0.00370500715281227,0.0211741460691238,TRUE
"ATPAF2",234.16410416674,-0.309707984801853,0.119629187369511,0.00371176953977947,0.0212032073226614,TRUE
"ANKRD33B",211.629147408435,0.564736842544117,0.304564138021571,0.00371392500685461,0.0212076305244524,TRUE
"KDM6A",417.154245179805,0.405794887840891,0.174803681325817,0.00372737396893637,0.0212765157223115,TRUE
"RAD54L",153.894947863405,-0.553038722530905,0.264134350225886,0.00373598325641596,0.0212860938412865,TRUE
"ZBTB1",454.950607625211,0.365482260428259,0.147299769356262,0.00373504735664005,0.0212860938412865,TRUE
"CDC37",2872.38185737748,-0.449618933292338,0.198264395099653,0.00373281882590878,0.0212860938412865,TRUE
